SD_Sub_System,Discipline_Name,ITEM_Tag_NO,ITEM_Type_Code,PL_Punch_Category,PL_Punch_Description,PL_No
120-04,EL,MAE-5005A-17,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10039
120-04,EL,MAE-5005A-18,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10046
120-04,EL,MAE-5005B-01,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10177
120-04,EL,MAE-5005B-02,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10182
120-04,EL,MAE-5005B-03,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10187
120-04,EL,MAE-5005B-04,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10192
120-04,EL,MAE-5005B-06,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10197
120-04,EL,MAE-5005B-07,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10202
120-04,EL,MAE-5005B-08,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10207
120-04,EL,MAE-5005B-09,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10212
120-04,EL,MAE-5005B-10,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10217
120-04,EL,MAE-5005B-11,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10222
120-04,EL,MAE-5005B-12,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10227
120-04,EL,MAE-5005B-13,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10232
120-04,EL,MAE-5005B-14,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10237
120-04,EL,MAE-5005B-15,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10242
120-04,EL,MAE-5005B-16,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10247
120-04,EL,MAE-5005B-17,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10252
120-04,EL,MAE-5005B-18,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10257
120-05,EL,MAE-5005C-01,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10053
120-05,EL,MAE-5005C-02,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10060
120-05,EL,MAE-5005C-03,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10067
120-05,EL,MAE-5005C-04,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10074
120-05,EL,MAE-5005C-05,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10081
120-05,EL,MAE-5005C-06,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10088
120-05,EL,MAE-5005C-07,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10095
120-05,EL,MAE-5005C-08,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10102
120-05,EL,MAE-5005C-09,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10109
120-05,EL,MAE-5005C-10,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10116
120-05,EL,MAE-5005C-11,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10123
120-05,EL,MAE-5005C-12,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10130
120-05,EL,MAE-5005C-13,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10137
120-05,EL,MAE-5005C-14,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10144
120-04,EL,MAE-5005C-15,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10151
120-04,EL,MAE-5005C-16,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10158
120-04,EL,MAE-5005C-17,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10165
120-04,EL,MAE-5005C-18,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10172
120-05,EL,MAE-5005D-01,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10262
120-05,EL,MAE-5005D-02,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10267
120-05,EL,MAE-5005D-03,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10272
120-05,EL,MAE-5005D-04,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10277
120-05,EL,MAE-5005D-05,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10282
120-05,EL,MAE-5005D-06,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10287
120-05,EL,MAE-5005D-07,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10292
120-05,EL,MAE-5005D-08,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10297
120-05,EL,MAE-5005D-09,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10302
120-05,EL,MAE-5005D-10,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10307
120-05,EL,MAE-5005D-11,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10312
120-05,EL,MAE-5005D-12,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10317
120-05,EL,MAE-5005D-13,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10322
120-05,EL,MAE-5005D-14,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10327
120-05,EL,MAE-5005D-15,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10332
120-05,EL,MAE-5005D-16,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10337
120-05,EL,MAE-5005D-17,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10342
120-05,EL,MAE-5005D-18,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10347
120-04,EL,MAE-5006-01,Local_Control_Station,A,Earth LCS shall be installed.,PL-16953
120-04,EL,MAE-5006-01,Local_Control_Station,C,Preservation shall be done.,PL-16961
120-04,EL,MAE-5006-01,Local_Control_Station,A,Termination shall be done and connection.,PL-16965
120-04,EL,MAE-5006-01,Local_Control_Station,C,Cleaning shall be done.,PL-16963
120-04,EL,MAE-5006-02,Local_Control_Station,C,Cleaning shall be done.,PL-16964
120-04,EL,MAE-5006-02,Local_Control_Station,A,Termination shall be done and connection.,PL-16966
120-04,EL,MAE-5006-02,Local_Control_Station,C,Preservation shall be done.,PL-16962
120-04,EL,MAE-5006-02,Local_Control_Station,A,Earth LCS shall be installed.,PL-16954
120-03,EL,MB-8001A,Local_Control_Station,B,پليسه گيري و تاچ آپ سه لايه ساپورت انجام شود,PL-10901
120-03,EL,MB-8001A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10902
120-03,EL,MB-8001A,Local_Control_Station,A,سربندي تجهيز انجام شود,PL-10903
120-03,EL,MB-8001B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10908
120-01,EL,MC-2002,Local_Control_Panel,A,Earth LCS shall be installed.,PL-16946
120-01,EL,MC-2002,Local_Control_Panel,C,Preservation shall be done.,PL-16950
120-01,EL,MC-2002,Local_Control_Panel,C,Cleaning shall be done.,PL-16951
120-01,EL,MC-2002,Local_Control_Panel,A,Termination shall be done and connection.,PL-16952
120-01,EL,MF-2001,Local_Control_Panel,A,Termination shall be done and connected.,PL-17033
120-01,EL,MF-2001,Local_Control_Panel,C,Preservation shall be done.,PL-17023
120-01,EL,MF-2001,Local_Control_Panel,C,Cleaning shall be done.,PL-17028
120-01,EL,MF-2001,Local_Control_Panel,A,Earth LCS is not complete.,PL-17002
120-01,EL,MF-2001,Local_Control_Panel,B,Full bolt shall be done.,PL-17007
120-01,EL,MF-2001,Local_Control_Panel,B,Touch up support shall be done.,PL-17012
120-01,EL,MF-2001,Local_Control_Panel,B,Grout shall be done.,PL-17017
120-01,EL,MF-2001-SH,SPACE_HEATER,B,Touch up shall be done.,PL-16699
120-01,EL,MF-2001-SH,SPACE_HEATER,C,Preservation shall be done.,PL-16695
120-01,EL,MF-2001-SH,SPACE_HEATER,C,Grouting shall be done.,PL-16697
120-01,EL,MF-2001-SH,SPACE_HEATER,B,Full bolt LCS shall be done.,PL-16689
120-01,EL,MF-2001-SH,SPACE_HEATER,A,Earth LCS shall be install.,PL-16691
120-01,EL,MF-2001-SH,SPACE_HEATER,C,As-Built shall be done.,PL-16693
120-01,EL,MF-2002-SH,SPACE_HEATER,C,As-Built shall be done.,PL-16694
120-01,EL,MF-2002-SH,SPACE_HEATER,A,Earth LCS shall be install.,PL-16692
120-01,EL,MF-2002-SH,SPACE_HEATER,B,Full bolt LCS shall be done.,PL-16690
120-01,EL,MF-2002-SH,SPACE_HEATER,C,Grouting shall be done.,PL-16698
120-01,EL,MF-2002-SH,SPACE_HEATER,C,Preservation shall be done.,PL-16696
120-01,EL,MF-2002-SH,SPACE_HEATER,B,Touch up shall be done.,PL-16700
120-03,EL,MF-8001A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10854
120-03,EL,MF-8001A-SH,SPACE_HEATER,C,Preservation  تجهيز انجام شود,PL-10878
120-03,EL,MF-8001B,Local_Control_Station,B,پليسه گيري و تاچ آپ سه لايه ساپورت انجام شود,PL-10859
120-03,EL,MF-8001B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10860
120-03,EL,MF-8001B,Local_Control_Station,A,سربندي تجهيز انجام شود,PL-10861
120-03,EL,MF-8001B-SH,SPACE_HEATER,C,Preservation  تجهيز انجام شود,PL-10884
120-03,EL,MF-8001C,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10866
120-03,EL,MF-8001C-SH,SPACE_HEATER,C,Preservation  تجهيز انجام شود,PL-10890
120-03,EL,MF-8001D,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10872
120-03,EL,MF-8001D-SH,SPACE_HEATER,C,Preservation  تجهيز انجام شود,PL-10896
120-02,EL,MP-0001A,Local_Control_Station,B,Full bolt shall be done.,PL-17008
120-02,EL,MP-0001A,Local_Control_Station,C,Cleaning shall be done.,PL-17029
120-02,EL,MP-0001A,Local_Control_Station,C,Preservation shall be done.,PL-17024
120-02,EL,MP-0001A,Local_Control_Station,A,Termination shall be done and connected.,PL-17034
120-02,EL,MP-0001B,Local_Control_Station,A,Termination shall be done and connected.,PL-17035
120-02,EL,MP-0001B,Local_Control_Station,C,Preservation shall be done.,PL-17025
120-02,EL,MP-0001B,Local_Control_Station,C,Cleaning shall be done.,PL-17030
120-02,EL,MP-0001B,Local_Control_Station,B,Full bolt shall be done.,PL-17009
120-02,EL,MP-2001A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10445
120-02,EL,MP-2001A,Local_Control_Station,A,تجهيز مطابق مدارک نصب نشده است,PL-10447
120-02,EL,MP-2001B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10452
120-02,EL,MP-2001B,Local_Control_Station,A,تجهيز مطابق مدارک نصب نشده است,PL-10454
120-02,EL,MP-2002A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10645
120-02,EL,MP-2002B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10652
120-02,EL,MP-2003A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10459
120-02,EL,MP-2003A,Local_Control_Station,A,تجهيز مطابق مدارک نصب نشده است,PL-10461
120-02,EL,MP-2003B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10466
120-02,EL,MP-2003B,Local_Control_Station,A,تجهيز مطابق مدارک نصب نشده است,PL-10468
120-07,EL,MP-3001,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10522
120-02,EL,MP-5001A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10527
120-02,EL,MP-5001A,Local_Control_Station,C,گروت ريزي ساپورت تجهيز انجام شود,PL-10529
120-02,EL,MP-5001B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10532
120-02,EL,MP-5001B,Local_Control_Station,C,گروت ريزي ساپورت تجهيز انجام شود,PL-10534
120-02,EL,MP-5002A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10659
120-02,EL,MP-5002B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10666
120-02,EL,MP-5003A,Local_Control_Station,B,پليسه گيري و تاچ آپ سه لايه ساپورت انجام شود,PL-10672
120-02,EL,MP-5003A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10673
120-02,EL,MP-5003B,Local_Control_Station,B,پليسه گيري و تاچ آپ سه لايه ساپورت انجام شود,PL-10679
120-02,EL,MP-5003B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10680
120-01,EL,MP-5004A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10757
120-01,EL,MP-5004A,Local_Control_Station,A,سربندي تجهيز انجام شود,PL-10760
120-01,EL,MP-5004A-SH,SPACE_HEATER,C,Preservation  تجهيز انجام شود,PL-10973
120-01,EL,MP-5004A-SH,SPACE_HEATER,A,سربندي تجهيز انجام شود,PL-10974
120-01,EL,MP-5004B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10764
120-01,EL,MP-5004B,Local_Control_Station,A,سربندي تجهيز انجام شود,PL-10767
120-01,EL,MP-5004B-SH,SPACE_HEATER,C,Preservation  تجهيز انجام شود,PL-10980
120-01,EL,MP-5004B-SH,SPACE_HEATER,A,سربندي تجهيز انجام شود,PL-10981
120-02,EL,MP-5005A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10687
120-02,EL,MP-5005B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10694
120-01,EL,MP-5006A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10771
120-01,EL,MP-5006A,Local_Control_Station,A,سربندي تجهيز انجام شود,PL-10774
120-01,EL,MP-5006A-SH,SPACE_HEATER,C,Preservation  تجهيز انجام شود,PL-10785
120-01,EL,MP-5006A-SH,SPACE_HEATER,A,سربندي تجهيز انجام شود,PL-10788
120-01,EL,MP-5006B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10778
120-01,EL,MP-5006B,Local_Control_Station,A,سربندي تجهيز انجام شود,PL-10781
120-01,EL,MP-5006B-SH,SPACE_HEATER,C,Preservation  تجهيز انجام شود,PL-10792
120-01,EL,MP-5006B-SH,SPACE_HEATER,A,سربندي تجهيز انجام شود,PL-10795
120-02,EL,MP-5007A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10701
120-02,EL,MP-5007B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10708
120-01,EL,MP-5008A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10557
120-01,EL,MP-5008A,Local_Control_Station,A,سربندي تجهيز انجام شود,PL-10558
120-01,EL,MP-5008A-SH,SPACE_HEATER,B,پليسه گيري و تاچ آپ سه لايه ساپورت انجام شود,PL-10937
120-01,EL,MP-5008A-SH,SPACE_HEATER,C,Preservation  تجهيز انجام شود,PL-10938
120-01,EL,MP-5008B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10562
120-01,EL,MP-5008B-SH,SPACE_HEATER,C,Preservation  تجهيز انجام شود,PL-10945
120-01,EL,MP-5008B-SH,SPACE_HEATER,A,سربندي تجهيز انجام شود,PL-10946
120-02,EL,MP-5009A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10715
120-02,EL,MP-5009B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10722
120-02,EL,MP-5010A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10729
120-02,EL,MP-5010B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10736
120-02,EL,MP-5011A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10743
120-02,EL,MP-5011B,Local_Control_Station,B,پليسه گيري و تاچ آپ سه لايه ساپورت انجام شود,PL-10749
120-02,EL,MP-5011B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10750
120-07,EL,MP-5012A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10537
120-07,EL,MP-5012B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10542
120-02,EL,MP-6001A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10473
120-02,EL,MP-6001A,Local_Control_Station,A,تجهيز مطابق مدارک نصب نشده است,PL-10475
120-02,EL,MP-6001B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10480
120-02,EL,MP-6001B,Local_Control_Station,A,تجهيز مطابق مدارک نصب نشده است,PL-10482
120-01,EL,MP-6002A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10501
120-01,EL,MP-6002A,Local_Control_Station,A,تجهيز مطابق مدارک نصب نشده است,PL-10503
120-01,EL,MP-6002A,Local_Control_Station,A,سربندي تجهيز انجام شود,PL-10505
120-01,EL,MP-6002A-SH,SPACE_HEATER,B,پليسه گيري و تاچ آپ سه لايه ساپورت انجام شود,PL-10951
120-01,EL,MP-6002A-SH,SPACE_HEATER,C,Preservation  تجهيز انجام شود,PL-10952
120-01,EL,MP-6002B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10508
120-01,EL,MP-6002B,Local_Control_Station,A,تجهيز مطابق مدارک نصب نشده است,PL-10510
120-01,EL,MP-6002B,Local_Control_Station,A,سربندي تجهيز انجام شود,PL-10512
120-01,EL,MP-6002B-SH,SPACE_HEATER,C,Preservation  تجهيز انجام شود,PL-10959
120-01,EL,MP-6002B-SH,SPACE_HEATER,A,سربندي تجهيز انجام شود,PL-10960
120-01,EL,MP-6002C,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10515
120-01,EL,MP-6002C,Local_Control_Station,A,ناترازي ساپورت نصب شده اصلاح شود,PL-10516
120-01,EL,MP-6002C,Local_Control_Station,A,تجهيز مطابق مدارک نصب نشده است,PL-10517
120-01,EL,MP-6002C,Local_Control_Station,A,سربندي تجهيز انجام شود,PL-10519
120-01,EL,MP-6002C-SH,SPACE_HEATER,C,Preservation  تجهيز انجام شود,PL-10966
120-01,EL,MP-6002C-SH,SPACE_HEATER,A,سربندي تجهيز انجام شود,PL-10967
120-01,EL,MP-7001C,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10633
120-01,EL,MP-7001C,Local_Control_Station,A,سربندي تجهيز انجام شود,PL-10636
120-01,EL,MP-7001C-SH,SPACE_HEATER,C,Preservation  تجهيز انجام شود,PL-10639
120-01,EL,MP-7001C-SH,SPACE_HEATER,A,سربندي تجهيز انجام شود,PL-10642
120-01,EL,MP-7001C-SH,SPACE_HEATER,C,Preservation shall be done.,PL-17048
120-02,EL,MP-7002A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10585
120-02,EL,MP-7002A,Local_Control_Station,A,سربندي تجهيز انجام شود,PL-10588
120-02,EL,MP-7002B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10591
120-02,EL,MP-7002B,Local_Control_Station,A,سربندي تجهيز انجام شود,PL-10594
120-02,EL,MP-7003A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10487
120-02,EL,MP-7003A,Local_Control_Station,A,تجهيز مطابق مدارک نصب نشده است,PL-10489
120-02,EL,MP-7003B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10494
120-02,EL,MP-7003B,Local_Control_Station,A,تجهيز مطابق مدارک نصب نشده است,PL-10496
120-02,EL,MP-7004A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10597
120-02,EL,MP-7004A,Local_Control_Station,A,سربندي تجهيز انجام شود,PL-10600
120-02,EL,MP-7004B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10603
120-02,EL,MP-7004B,Local_Control_Station,A,سربندي تجهيز انجام شود,PL-10606
120-07,EL,MP-7101A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10547
120-07,EL,MP-7101B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10552
120-03,EL,MP-7504,Local_Control_Station,C,Preservation shall be done.,PL-17053
120-03,EL,MP-7506A,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10844
120-03,EL,MP-7506A,Local_Control_Station,A,سربندي تجهيز انجام شود,PL-10845
120-03,EL,MP-7506A,Local_Control_Station,C,گروت ريزي ساپورت تجهيز انجام شود,PL-10846
120-03,EL,MP-7506B,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10849
120-03,EL,MP-7506B,Local_Control_Station,A,سربندي تجهيز انجام شود,PL-10850
120-03,EL,MP-7506B,Local_Control_Station,C,گروت ريزي ساپورت تجهيز انجام شود,PL-10851
120-01,EL,MP-8001C,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10914
120-01,EL,MP-8001C,Local_Control_Station,A,سربندي تجهيز انجام شود,PL-10915
120-01,EL,MP-8001C-SH,SPACE_HEATER,C,Preservation  تجهيز انجام شود,PL-10926
120-01,EL,MP-8001C-SH,SPACE_HEATER,A,سربندي تجهيز انجام شود,PL-10927
120-01,EL,MP-8001D,Local_Control_Station,C,Preservation  تجهيز انجام شود,PL-10920
120-01,EL,MP-8001D,Local_Control_Station,A,سربندي تجهيز انجام شود,PL-10921
