Discipline,Tag_No,Form_Title,Done,FRD_Phase
MER,P-8405B,04-Positioning_And_Elevation,1,Construction
MER,P-2001A,06-Levelness,1,Construction
MER,P-2002B,06-Levelness,1,Construction
MER,P-2003A,06-Levelness,1,Construction
MER,P-5001B,06-Levelness,1,Construction
MER,P-5003B,06-Levelness,1,Construction
MER,P-5004A,06-Levelness,1,Construction
MER,P-5006A,06-Levelness,1,Construction
MER,P-5011A,06-Levelness,1,Construction
MER,P-5012B,06-Levelness,1,Construction
MER,P-6002C,06-Levelness,1,Construction
MER,P-7001B,06-Levelness,1,Construction
MER,P-7003B,06-Levelness,1,Construction
MER,P-7505A,06-Levelness,1,Construction
MER,P-8401-P2B,06-Levelness,1,Construction
MER,P-2001B,11-Bolt_Titening,0,Construction
MER,P-2003B,11-Bolt_Titening,0,Construction
MER,P-5004B,11-Bolt_Titening,0,Construction
MER,P-5005A,11-Bolt_Titening,1,Construction
MER,P-5007A,11-Bolt_Titening,1,Construction
MER,P-5011B,11-Bolt_Titening,1,Construction
MER,P-7001A-Lub-Oil-Unit,11-Bolt_Titening,1,Construction
MER,P-7004B,11-Bolt_Titening,1,Construction
MER,P-7101A,11-Bolt_Titening,1,Construction
MER,P-7101B,11-Bolt_Titening,1,Construction
MER,PK-8401-P2A,11-Bolt_Titening,0,Construction
MER,P-3011A,05-Half Grouting,1,Construction
MER,P-7503B,05-Half Grouting,1,Construction
MER,P-8001C,05-Half Grouting,1,Construction
MER,P-8001D,05-Half Grouting,1,Construction
MER,P-8404A,05-Half Grouting,1,Construction
MER,P-8404B,05-Half Grouting,1,Construction
MES,SS-DG-5701,05-Half Grouting,1,Construction
MER,P-3001A,05-1-Final Grouting,1,Construction
MER,P-5001A,05-1-Final Grouting,1,Construction
MER,P-5010B,05-1-Final Grouting,1,Construction
MER,P-5012A,05-1-Final Grouting,1,Construction
MER,P-6001B,05-1-Final Grouting,1,Construction
MER,P-7001C-Lub-Oil-Unit,05-1-Final Grouting,1,Construction
MER,P-7002A,05-1-Final Grouting,1,Construction
MER,P-7002B,05-1-Final Grouting,1,Construction
MER,P-7502B,05-1-Final Grouting,1,Construction
MER,P-8405A,05-1-Final Grouting,1,Construction
MER,P-8405B,05-1-Final Grouting,1,Construction
MER,C-3001,05-2-Filling Skid,1,Construction
MER,P-3011A,05-2-Filling Skid,1,Construction
MER,P-3011B,05-2-Filling Skid,1,Construction
MER,P-5005B,05-2-Filling Skid,1,Construction
MER,P-5007B,05-2-Filling Skid,1,Construction
MER,P-7001A,03-Erection,1,Construction
MER,P-7001B,03-Erection,1,Construction
MER,P-7003A,03-Erection,1,Construction
MER,P-7003B,03-Erection,1,Construction
MER,P-8403A,03-Erection,1,Construction
MER,P-8403B,03-Erection,1,Construction
MER,PK-8401-P2B,03-Erection,1,Construction
MER,P-2001B,04-Positioning_And_Elevation,1,Construction
MER,P-2003A,04-Positioning_And_Elevation,1,Construction
MER,P-2003B,04-Positioning_And_Elevation,1,Construction
MER,P-5003B,04-Positioning_And_Elevation,1,Construction
MER,P-5006A,04-Positioning_And_Elevation,1,Construction
MER,P-5011B,04-Positioning_And_Elevation,1,Construction
MER,P-6001A,04-Positioning_And_Elevation,1,Construction
MER,P-6002B,04-Positioning_And_Elevation,1,Construction
MER,P-7001B-Lub-Oil-Unit,04-Positioning_And_Elevation,1,Construction
MER,P-7004A,04-Positioning_And_Elevation,1,Construction
MER,P-7101A,04-Positioning_And_Elevation,1,Construction
MER,P-7505A,04-Positioning_And_Elevation,1,Construction
MER,P-7506B,04-Positioning_And_Elevation,1,Construction
MER,P-8402A,04-Positioning_And_Elevation,1,Construction
MER,C-2001,06-Levelness,1,Construction
MER,P-3001A,06-Levelness,1,Construction
MER,P-5004B,06-Levelness,1,Construction
MER,P-5005A,06-Levelness,1,Construction
MER,P-5006B,06-Levelness,1,Construction
MER,P-5007A,06-Levelness,1,Construction
MER,P-6001B,06-Levelness,1,Construction
MER,P-7001C-Lub-Oil-Unit,06-Levelness,1,Construction
MER,P-7503B,06-Levelness,1,Construction
MER,P-7506A,06-Levelness,1,Construction
MER,P-8001C,06-Levelness,1,Construction
MER,P-8405B,06-Levelness,1,Construction
MER,C-3001,11-Bolt_Titening,1,Construction
MER,P-0001A,11-Bolt_Titening,1,Construction
MER,P-5005B,11-Bolt_Titening,1,Construction
MER,P-5007B,11-Bolt_Titening,1,Construction
MER,P-5008A,11-Bolt_Titening,1,Construction
MER,P-7001C,11-Bolt_Titening,1,Construction
MER,P-7503A,11-Bolt_Titening,0,Construction
MER,P-8001D,11-Bolt_Titening,1,Construction
MER,P-8401-P2A,11-Bolt_Titening,1,Construction
MER,C-2002,05-Half Grouting,1,Construction
MER,P-5008B,05-Half Grouting,1,Construction
MER,P-5009A,05-Half Grouting,1,Construction
MER,P-6002C,05-Half Grouting,1,Construction
MER,P-7504A,05-Half Grouting,1,Construction
MER,P-2001A,05-1-Final Grouting,1,Construction
MER,P-2001B,05-1-Final Grouting,1,Construction
EL,BD-DV-6204,CABLING Cathodic Protection,1,Construction
EL,BD-DV-6401,CABLING Cathodic Protection,1,Construction
EL,BD-DV-6801_3,CABLING Cathodic Protection,1,Construction
EL,BD-MO-03_1,CABLING Cathodic Protection,1,Construction
EL,BD-MO-06_2,CABLING Cathodic Protection,1,Construction
EL,BD-MO-08_1,CABLING Cathodic Protection,1,Construction
EL,BD-MO-10_1,CABLING Cathodic Protection,1,Construction
EL,BD-MO-11_1,CABLING Cathodic Protection,1,Construction
EL,BD-MO-11_2,CABLING Cathodic Protection,1,Construction
EL,BD-MO-19_2,CABLING Cathodic Protection,1,Construction
EL,BD-MO-23_1,CABLING Cathodic Protection,1,Construction
EL,BD-MO-25_1,CABLING Cathodic Protection,1,Construction
EL,BD-MO-25_3,CABLING Cathodic Protection,1,Construction
EL,BD-MO-27_2,CABLING Cathodic Protection,1,Construction
EL,BD-MO-33_2,CABLING Cathodic Protection,1,Construction
EL,BD-MO-35_2,CABLING Cathodic Protection,1,Construction
EL,BD-VB-5702,CABLING Cathodic Protection,1,Construction
EL,BD-VB-5902,CABLING Cathodic Protection,1,Construction
EL,BD-VB-6504,CABLING Cathodic Protection,1,Construction
EL,BD-VB-6904,CABLING Cathodic Protection,1,Construction
EL,NBB03-NCB06,CABLING Cathodic Protection,1,Construction
EL,NCB01-NC01,CABLING Cathodic Protection,1,Construction
EL,NCB03-NC04,CABLING Cathodic Protection,1,Construction
EL,NCB04-NC01,CABLING Cathodic Protection,1,Construction
EL,NCB05-NC01,CABLING Cathodic Protection,1,Construction
EL,NCB07-NC02,CABLING Cathodic Protection,1,Construction
EL,NCB07-NC04,CABLING Cathodic Protection,1,Construction
EL,NCB11-NC02,CABLING Cathodic Protection,1,Construction
EL,TB02-TC03,CABLING Cathodic Protection,1,Construction
EL,TB09-TC01,CABLING Cathodic Protection,1,Construction
EL,TB10-TC01,CABLING Cathodic Protection,1,Construction
EL,TR02-AJB02_2,CABLING Cathodic Protection,1,Construction
EL,MT-FT8001B-MP-1A,FREE RUN(LV MOTOR),1,Construction
EL,MT-MAE-2026-02,FREE RUN(LV MOTOR),0,Construction
EL,MT-MAE-2026-05,FREE RUN(LV MOTOR),0,Construction
EL,MT-MAE-3002_1-01,FREE RUN(LV MOTOR),1,Construction
EL,MT-MAE-3002_1-07,FREE RUN(LV MOTOR),1,Construction
EL,MT-MAE-3002_2-01,FREE RUN(LV MOTOR),1,Construction
EL,MT-MAE-3002_2-03,FREE RUN(LV MOTOR),1,Construction
EL,MT-MAE-3002_2-06,FREE RUN(LV MOTOR),1,Construction
EL,SDR-0108,FA EQ. install,0,Construction
EL,SDR-0121,FA EQ. install,1,Construction
EL,SDR-0128,FA EQ. install,1,Construction
EL,SDR-0134,FA EQ. install,1,Construction
EL,SDR-0137,FA EQ. install,1,Construction
EL,SDR-0143,FA EQ. install,1,Construction
EL,SDR-0223,FA EQ. install,0,Construction
EL,SDR-0226,FA EQ. install,0,Construction
EL,SDR-0301,FA EQ. install,1,Construction
EL,SDR-0308,FA EQ. install,1,Construction
EL,SDR-0312,FA EQ. install,1,Construction
EL,SDR-0332,FA EQ. install,1,Construction
EL,SDR-0335,FA EQ. install,1,Construction
EL,SDR-0338,FA EQ. install,1,Construction
EL,SDR-0340,FA EQ. install,1,Construction
EL,SDR-0354,FA EQ. install,1,Construction
EL,SDR-0357,FA EQ. install,1,Construction
EL,SDR-0360,FA EQ. install,1,Construction
EL,BD_2-PW-00-106,CABLING Cathodic Protection,1,Construction
EL,BD-CB-06_2,CABLING Cathodic Protection,1,Construction
EL,BD-CB-101_2,CABLING Cathodic Protection,1,Construction
EL,BD-CB-12_2,CABLING Cathodic Protection,1,Construction
EL,BD-CB-14,CABLING Cathodic Protection,1,Construction
EL,BD-CB-17_1,CABLING Cathodic Protection,1,Construction
EL,BD-CB-20_1,CABLING Cathodic Protection,1,Construction
EL,BD-CB-26,CABLING Cathodic Protection,1,Construction
EL,BD-CB-28,CABLING Cathodic Protection,1,Construction
EL,BD-CB-31,CABLING Cathodic Protection,1,Construction
EL,BD-CB-45,CABLING Cathodic Protection,1,Construction
EL,BD-CB-48_2,CABLING Cathodic Protection,1,Construction
EL,BD-CB-52,CABLING Cathodic Protection,1,Construction
EL,BD-CB-66,CABLING Cathodic Protection,1,Construction
EL,BD-CB-77,CABLING Cathodic Protection,1,Construction
EL,BD-CB-79,CABLING Cathodic Protection,1,Construction
EL,BD-CB-81_2,CABLING Cathodic Protection,1,Construction
EL,BD-CB-82_1,CABLING Cathodic Protection,1,Construction
EL,BD-CB-85_2,CABLING Cathodic Protection,1,Construction
EL,BD-CB-90_1,CABLING Cathodic Protection,1,Construction
EL,BD-DV-5703,CABLING Cathodic Protection,1,Construction
MER,P-5011B,05-1-Final Grouting,1,Construction
MER,P-6002A,05-1-Final Grouting,1,Construction
MER,P-7001C,05-1-Final Grouting,1,Construction
MER,P-7101B,05-1-Final Grouting,1,Construction
MER,P-7506A,05-1-Final Grouting,1,Construction
MER,PK-8401-P2A,05-1-Final Grouting,1,Construction
MER,P-3001A,05-2-Filling Skid,1,Construction
MER,P-5001B,05-2-Filling Skid,1,Construction
MER,P-5003B,05-2-Filling Skid,1,Construction
MER,P-5004A,05-2-Filling Skid,1,Construction
MER,P-5006A,05-2-Filling Skid,1,Construction
MER,P-5011A,05-2-Filling Skid,1,Construction
MER,P-5012B,05-2-Filling Skid,1,Construction
MER,P-6001B,05-2-Filling Skid,1,Construction
MER,P-7002A,05-2-Filling Skid,1,Construction
MER,P-7505A,05-2-Filling Skid,1,Construction
MER,P-8401-P2B,05-2-Filling Skid,1,Construction
MER,P-8405B,05-2-Filling Skid,1,Construction
MER,P-3011A,07-First_Alignment,1,Construction
MER,P-5008B,07-First_Alignment,1,Construction
MER,P-5009A,07-First_Alignment,1,Construction
MER,P-7504A,07-First_Alignment,1,Construction
MER,P-8404A,07-First_Alignment,1,Construction
MER,P-8404B,07-First_Alignment,1,Construction
MER,C-3001,10-Final_Alignment,0,Construction
MER,P-0001A,10-Final_Alignment,1,Construction
MER,P-3011B,10-Final_Alignment,1,Construction
MER,P-5002A,10-Final_Alignment,1,Construction
MER,P-5009B,10-Final_Alignment,1,Construction
MER,P-6002A,10-Final_Alignment,1,Construction
MER,P-7001C,10-Final_Alignment,1,Construction
MER,P-7001C-Lub-Oil-Unit,10-Final_Alignment,1,Construction
MER,P-7502B,10-Final_Alignment,1,Construction
MER,P-8001A,10-Final_Alignment,1,Construction
MER,P-8001B,10-Final_Alignment,1,Construction
MER,P-8403A,10-Final_Alignment,1,Construction
MER,P-8403B,10-Final_Alignment,1,Construction
MER,C-2001,13-Final_Inespection,0,Construction
MER,P-3001A,13-Final_Inespection,1,Construction
MER,P-5001B,13-Final_Inespection,1,Construction
MER,P-5003B,13-Final_Inespection,1,Construction
MER,P-5004A,13-Final_Inespection,1,Construction
MER,P-5006A,13-Final_Inespection,1,Construction
MER,P-5011A,13-Final_Inespection,1,Construction
MER,P-5012B,13-Final_Inespection,1,Construction
MER,P-6001B,13-Final_Inespection,1,Construction
MER,P-7001B-Lub-Oil-Unit,13-Final_Inespection,0,Construction
MER,P-7002A,13-Final_Inespection,1,Construction
MER,P-7505A,13-Final_Inespection,1,Construction
MER,P-0001A,06-Levelness,1,Construction
MER,P-5008B,06-Levelness,1,Construction
MER,P-5009A,06-Levelness,1,Construction
MER,P-7504A,06-Levelness,1,Construction
MER,P-8403A,06-Levelness,1,Construction
MER,P-8403B,06-Levelness,1,Construction
MER,PK-8401-P2B,06-Levelness,0,Construction
MER,P-0001B,11-Bolt_Titening,1,Construction
MER,P-5002A,11-Bolt_Titening,1,Construction
MER,P-5010A,11-Bolt_Titening,1,Construction
MER,P-6002B,11-Bolt_Titening,1,Construction
MER,P-8001B,11-Bolt_Titening,0,Construction
MER,P-8001B-Lub-Oil-Unit,11-Bolt_Titening,1,Construction
MER,P-8402A,11-Bolt_Titening,1,Construction
MER,C-2001,05-Half Grouting,1,Construction
MER,P-3001A,05-Half Grouting,1,Construction
MER,P-5001A,05-Half Grouting,1,Construction
MER,P-5003A,05-Half Grouting,1,Construction
MER,P-5010B,05-Half Grouting,1,Construction
MER,P-5012A,05-Half Grouting,1,Construction
MER,P-6001B,05-Half Grouting,1,Construction
MER,P-7001C-Lub-Oil-Unit,05-Half Grouting,1,Construction
MER,P-7002A,05-Half Grouting,1,Construction
MER,P-7002B,05-Half Grouting,1,Construction
MER,P-7502B,05-Half Grouting,1,Construction
MER,P-8405A,05-Half Grouting,1,Construction
MER,P-8405B,05-Half Grouting,1,Construction
MER,P-7503B,05-1-Final Grouting,1,Construction
MER,P-8001C,05-1-Final Grouting,1,Construction
MER,P-8001D,05-1-Final Grouting,1,Construction
MER,P-8404A,05-1-Final Grouting,1,Construction
MER,P-8404B,05-1-Final Grouting,1,Construction
MES,SS-DG-5701,05-1-Final Grouting,1,Construction
MER,P-2002A,05-2-Filling Skid,1,Construction
MER,P-5001A,05-2-Filling Skid,1,Construction
MER,P-5002B,05-2-Filling Skid,1,Construction
MER,P-5003A,05-2-Filling Skid,1,Construction
MER,P-7001A,05-2-Filling Skid,1,Construction
MER,P-7002B,05-2-Filling Skid,1,Construction
MER,P-7003A,05-2-Filling Skid,1,Construction
MER,P-7502A,05-2-Filling Skid,1,Construction
MER,P-8001A-Lub-Oil-Unit,05-2-Filling Skid,1,Construction
MER,P-8401-P2A,05-2-Filling Skid,1,Construction
MER,P-8405A,05-2-Filling Skid,1,Construction
MER,C-3001,07-First_Alignment,1,Construction
MER,P-0001A,07-First_Alignment,1,Construction
MER,P-3011B,07-First_Alignment,1,Construction
MER,P-5005B,07-First_Alignment,1,Construction
MER,P-5007B,07-First_Alignment,1,Construction
MER,P-6002A,07-First_Alignment,1,Construction
MER,P-2003A,05-1-Final Grouting,1,Construction
MER,P-5008B,05-1-Final Grouting,1,Construction
MER,P-5009A,05-1-Final Grouting,1,Construction
MER,P-6001A,05-1-Final Grouting,1,Construction
MER,P-7001B,05-1-Final Grouting,1,Construction
MER,P-7003B,05-1-Final Grouting,1,Construction
MER,P-7004A,05-1-Final Grouting,1,Construction
MER,P-7504A,05-1-Final Grouting,1,Construction
MER,P-8403A,05-1-Final Grouting,1,Construction
MER,P-8403B,05-1-Final Grouting,1,Construction
MER,P-2001B,05-2-Filling Skid,1,Construction
MER,P-2003B,05-2-Filling Skid,1,Construction
MER,P-5005A,05-2-Filling Skid,1,Construction
MER,P-5011B,05-2-Filling Skid,1,Construction
MER,P-6001A,05-2-Filling Skid,1,Construction
MER,P-6002B,05-2-Filling Skid,1,Construction
MER,P-7001B-Lub-Oil-Unit,05-2-Filling Skid,1,Construction
MER,P-7004A,05-2-Filling Skid,1,Construction
MER,P-7004B,05-2-Filling Skid,1,Construction
MER,P-7101A,05-2-Filling Skid,1,Construction
MER,P-7101B,05-2-Filling Skid,1,Construction
MER,P-7506B,05-2-Filling Skid,1,Construction
MER,P-8001B-Lub-Oil-Unit,05-2-Filling Skid,1,Construction
MER,P-8402A,05-2-Filling Skid,1,Construction
MER,C-2001,07-First_Alignment,1,Construction
MER,P-5004B,07-First_Alignment,1,Construction
MER,P-5005A,07-First_Alignment,1,Construction
MER,P-5006B,07-First_Alignment,1,Construction
MER,P-5007A,07-First_Alignment,1,Construction
MER,P-5011B,07-First_Alignment,1,Construction
MER,P-7004B,07-First_Alignment,1,Construction
MER,P-7101B,07-First_Alignment,1,Construction
MER,P-7506A,07-First_Alignment,1,Construction
MER,P-8001B-Lub-Oil-Unit,07-First_Alignment,1,Construction
MER,P-8402A,07-First_Alignment,1,Construction
MER,P-3001A,10-Final_Alignment,1,Construction
MER,P-5005B,10-Final_Alignment,1,Construction
MER,P-5007B,10-Final_Alignment,1,Construction
MER,P-5008A,10-Final_Alignment,1,Construction
MER,P-7503A,10-Final_Alignment,1,Construction
MER,P-8001D,10-Final_Alignment,1,Construction
MER,P-8401-P2A,10-Final_Alignment,1,Construction
MER,P-8405A,10-Final_Alignment,1,Construction
MER,P-8405B,10-Final_Alignment,1,Construction
MER,C-2002,13-Final_Inespection,1,Construction
MER,P-0001B,13-Final_Inespection,1,Construction
MER,P-5010A,13-Final_Inespection,1,Construction
MER,P-7001A-Lub-Oil-Unit,13-Final_Inespection,0,Construction
MER,P-5008A,05-2-Filling Skid,1,Construction
MER,P-6002A,05-2-Filling Skid,1,Construction
MER,P-7001C,05-2-Filling Skid,1,Construction
MER,P-7503A,05-2-Filling Skid,1,Construction
MER,P-8001D,05-2-Filling Skid,1,Construction
MER,P-8404A,05-2-Filling Skid,1,Construction
MER,P-8404B,05-2-Filling Skid,1,Construction
MER,P-2002A,07-First_Alignment,1,Construction
MER,P-2002B,07-First_Alignment,1,Construction
MER,P-5002B,07-First_Alignment,1,Construction
MER,P-5011A,07-First_Alignment,1,Construction
MER,P-5012B,07-First_Alignment,1,Construction
MER,P-7001A,07-First_Alignment,1,Construction
MER,P-7001B,07-First_Alignment,1,Construction
MER,P-7003A,07-First_Alignment,1,Construction
MER,P-7502A,07-First_Alignment,1,Construction
MER,P-8001A-Lub-Oil-Unit,07-First_Alignment,1,Construction
MER,P-8401-P2A,07-First_Alignment,1,Construction
MER,P-8401-P2B,07-First_Alignment,1,Construction
MER,C-2002,10-Final_Alignment,0,Construction
MER,P-2001A,10-Final_Alignment,1,Construction
MER,P-2001B,10-Final_Alignment,1,Construction
MER,P-2003A,10-Final_Alignment,1,Construction
MER,P-2003B,10-Final_Alignment,1,Construction
MER,P-5001B,10-Final_Alignment,1,Construction
MER,P-5003B,10-Final_Alignment,1,Construction
MER,P-5004A,10-Final_Alignment,1,Construction
MER,P-5006A,10-Final_Alignment,1,Construction
MER,P-5011B,10-Final_Alignment,1,Construction
MER,P-6002C,10-Final_Alignment,1,Construction
MER,P-7001A-Lub-Oil-Unit,10-Final_Alignment,1,Construction
MER,P-7001B-Lub-Oil-Unit,10-Final_Alignment,1,Construction
MER,P-7004A,10-Final_Alignment,1,Construction
MER,P-7101A,10-Final_Alignment,1,Construction
MER,P-7505A,10-Final_Alignment,1,Construction
MER,P-7506B,10-Final_Alignment,1,Construction
MER,PK-8401-P2A,10-Final_Alignment,0,Construction
MER,C-3001,13-Final_Inespection,1,Construction
MER,P-3011A,13-Final_Inespection,1,Construction
MER,P-3011B,13-Final_Inespection,1,Construction
MER,P-5005B,13-Final_Inespection,1,Construction
MER,P-5007B,13-Final_Inespection,1,Construction
MER,P-5008A,13-Final_Inespection,1,Construction
MER,P-6002A,13-Final_Inespection,1,Construction
MER,P-7001C,13-Final_Inespection,0,Construction
MER,P-7503A,13-Final_Inespection,1,Construction
MER,P-8001D,13-Final_Inespection,1,Construction
MER,P-8404A,13-Final_Inespection,1,Construction
MER,C-2001,09-Preservation,1,Construction
MER,P-0001B,09-Preservation,1,Construction
EL,E29-125,Earthig & Lightning Work T,1,Construction
EL,E29-128,Earthig & Lightning Work T,1,Construction
EL,E29-14(ES-07),Earthig & Lightning Work T,1,Construction
EL,E29-17(ES-06),Earthig & Lightning Work T,1,Construction
EL,E29-17(ES-08),Earthig & Lightning Work T,1,Construction
EL,E29-18(ES-07),Earthig & Lightning Work T,1,Construction
EL,E29-18(ES-09),Earthig & Lightning Work T,0,Construction
EL,E29-19(ES-06),Earthig & Lightning Work T,1,Construction
EL,E29-24(ES-11),Earthig & Lightning Work T,1,Construction
EL,E29-25(ES-08),Earthig & Lightning Work T,1,Construction
EL,E29-29(ES-09),Earthig & Lightning Work T,0,Construction
EL,E29-29(ES-11),Earthig & Lightning Work T,1,Construction
EL,E29-34(ES-11),Earthig & Lightning Work T,1,Construction
EL,E29-37(ES-09),Earthig & Lightning Work T,0,Construction
EL,E29-37(ES-10),Earthig & Lightning Work T,1,Construction
EL,E29-37(ES-11),Earthig & Lightning Work T,1,Construction
EL,E29-38(ES-09),Earthig & Lightning Work T,0,Construction
EL,E29-41(ES-07),Earthig & Lightning Work T,1,Construction
EL,E29-41(ES-09),Earthig & Lightning Work T,0,Construction
EL,E29-43(ES-09),Earthig & Lightning Work T,0,Construction
EL,E29-44(ES-10),Earthig & Lightning Work T,1,Construction
EL,E29-45(ES-09),Earthig & Lightning Work T,0,Construction
EL,E29-46(ES-06),Earthig & Lightning Work T,1,Construction
EL,E29-46(ES-07),Earthig & Lightning Work T,1,Construction
EL,E29-47(ES-07),Earthig & Lightning Work T,1,Construction
EL,E29-48(ES-07),Earthig & Lightning Work T,1,Construction
EL,E29-51(ES-10),Earthig & Lightning Work T,1,Construction
EL,E29-53(ES-08),Earthig & Lightning Work T,1,Construction
EL,E29-53(ES-11),Earthig & Lightning Work T,1,Construction
EL,E29-56(ES-10),Earthig & Lightning Work T,1,Construction
EL,E29-57(ES-10),Earthig & Lightning Work T,1,Construction
EL,E29-62(ES-06),Earthig & Lightning Work T,1,Construction
EL,E29-66(ES-06),Earthig & Lightning Work T,1,Construction
EL,E29-66(ES-09),Earthig & Lightning Work T,0,Construction
EL,E29-68(ES-09),Earthig & Lightning Work T,0,Construction
EL,E29-69(ES-06),Earthig & Lightning Work T,1,Construction
EL,E29-70(ES-06),Earthig & Lightning Work T,1,Construction
EL,E29-73(ES-11),Earthig & Lightning Work T,1,Construction
EL,E29-79(ES-10),Earthig & Lightning Work T,1,Construction
